Date,Open,High,Low,Close,Volume,Adj Close
2014-04-02,165.899994,167.539993,165.729996,167.270004,2407600,160.997246
2014-04-01,164.759995,166.289993,164.220001,165.919998,3325500,159.697866
2014-03-31,163.220001,164.139999,162.220001,163.850006,2494300,157.7055
2014-03-28,162.210007,164.190002,161.289993,162.300003,2630500,156.213623
2014-03-27,161.800003,163.309998,160.770004,162.289993,3890200,156.203989
2014-03-26,164.740005,165.00,161.720001,161.729996,2590300,155.664992
2014-03-25,166.589996,167.419998,162.800003,163.25,4437500,157.127995
2014-03-24,167.130005,167.979996,165.100006,165.720001,2723000,159.505369
2014-03-21,169.690002,170.00,166.910004,166.949997,4779100,160.689239
2014-03-20,167.880005,170.449997,167.270004,169.220001,3950500,162.874116
2014-03-19,168.490005,170.160004,166.800003,168.179993,3534100,161.873109
2014-03-18,167.270004,169.00,167.009995,168.089996,1941300,161.786487
2014-03-17,166.380005,168.800003,166.330002,166.839996,3198000,160.583363
2014-03-14,166.899994,167.399994,165.029999,165.350006,2762100,159.149249
2014-03-13,170.479996,171.240005,166.570007,166.699997,3421400,160.448614
2014-03-12,169.130005,169.990005,167.809998,169.720001,2550000,163.355366
2014-03-11,173.960007,173.960007,169.850006,169.889999,3832300,163.518989
2014-03-10,173.600006,174.490005,172.470001,173.509995,2179100,167.003231
2014-03-07,173.979996,175.589996,173.110001,174.259995,4088900,167.725106
2014-03-06,172.710007,174.00,172.490005,172.600006,3403500,166.127368
2014-03-05,168.800003,172.899994,168.25,171.899994,4451200,165.453607
2014-03-04,166.639999,168.759995,166.199997,168.729996,3400500,162.402486
2014-03-03,164.220001,165.309998,163.660004,164.740005,3122900,158.562124
2014-02-28,164.809998,167.820007,164.570007,166.449997,4291500,160.207989
2014-02-27,162.660004,165.789993,162.339996,165.380005,3806600,159.178123
2014-02-26,163.259995,163.899994,160.770004,162.800003,3978300,156.694873
2014-02-25,166.110001,166.300003,163.160004,163.479996,3682300,156.819994
2014-02-24,164.080002,167.410004,164.080002,166.539993,3242900,159.75533
2014-02-21,164.300003,165.649994,164.149994,164.50,2594500,157.798444
2014-02-20,163.490005,164.970001,162.669998,164.50,2631900,157.798444
2014-02-19,163.910004,166.179993,162.979996,163.259995,3669700,156.608955
2014-02-18,164.039993,165.589996,163.720001,164.649994,3399900,157.942328
2014-02-14,163.330002,164.50,162.929993,163.720001,3287900,157.050222
2014-02-13,162.550003,164.399994,162.100006,164.059998,3119600,157.376367
2014-02-12,164.50,165.229996,163.229996,163.50,3046600,156.839183
2014-02-11,161.210007,164.960007,160.309998,164.389999,4996300,157.692925
2014-02-10,161.020004,161.770004,160.279999,161.00,4321700,154.441031
2014-02-07,162.779999,162.899994,160.270004,161.929993,4879900,155.333136
2014-02-06,161.160004,162.00,160.100006,161.75,3798000,155.160476
2014-02-05,160.589996,162.649994,160.320007,160.419998,3212900,153.884657
2014-02-04,160.899994,162.570007,159.850006,161.759995,3346600,155.170064
2014-02-03,165.149994,165.520004,159.770004,159.820007,5079700,153.30911
2014-01-31,163.800003,165.979996,163.300003,164.119995,3415500,157.43392
2014-01-30,165.330002,166.169998,164.570007,165.839996,2829400,159.083851
2014-01-29,163.970001,166.100006,163.619995,163.899994,3473700,157.222882
2014-01-28,165.029999,166.550003,164.589996,166.25,3170400,159.477151
2014-01-27,167.080002,167.600006,163.429993,164.690002,5589600,157.980706
2014-01-24,168.529999,169.960007,167.220001,167.639999,4156200,160.810523
2014-01-23,172.419998,172.419998,169.020004,170.75,3977700,163.793826
2014-01-22,173.449997,174.639999,172.779999,173.679993,2476900,166.604454
2014-01-21,175.100006,175.589996,171.339996,173.199997,5141200,166.144013
2014-01-17,175.009995,177.279999,174.50,176.279999,3451000,169.098538
2014-01-16,178.75,178.789993,174.50,175.169998,4712200,168.033758
2014-01-15,177.00,179.740005,177.00,178.75,3540200,171.467914
2014-01-14,176.259995,177.50,175.710007,176.600006,2208800,169.405509
2014-01-13,178.300003,178.300003,175.690002,175.880005,2823800,168.71484
2014-01-10,177.399994,178.710007,177.00,178.389999,2506500,171.12258
2014-01-09,179.080002,179.080002,176.610001,177.399994,2149500,170.172906
2014-01-08,178.50,178.899994,177.259995,178.440002,2208600,171.170546
2014-01-07,180.729996,180.979996,177.520004,178.289993,2734700,171.026648
2014-01-06,179.149994,181.130005,178.880005,179.369995,2954000,172.062652
2014-01-03,176.350006,178.850006,176.220001,178.149994,2147400,170.892352
2014-01-02,176.949997,178.380005,176.360001,176.889999,1982100,169.683688
