,1996-05-15,1996-11-13,1997-05-14,1997-11-12,1998-05-13,1998-11-11,1999-05-12,1999-11-17,2000-05-17,2000-11-15,2001-05-16,2001-11-14,2002-05-15,2002-11-13,2003-05-14,2003-11-12,2004-05-12,2004-11-17,2005-05-18,2005-11-16,2006-05-17,2006-11-15,2007-05-16,2007-11-14,2008-05-14,2008-11-12,2009-05-13,2009-11-18,2010-05-12,2010-11-17,2011-05-18,2011-11-16,2012-05-16,2012-11-14,2013-05-15,2013-11-13,2014-05-14,2014-11-12,2015-05-13,2015-11-18,2016-05-18
002713,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.60938578,0.4348199,-0.19904363,-0.04634328,0.14210815
300359,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.71076923,NaN,-0.48139863,-0.42951192,0.01671309
600167,NaN,NaN,NaN,NaN,NaN,NaN,0.34782609,0.09780059,0.60945639,-0.22016598,-0.15685857,-0.0306702,-0.06380208,-0.13630042,-0.2979066,0.14908257,-0.23353293,-0.25260417,-0.09407666,0.41961538,0.18910864,2.28389155,0.09477555,NaN,-0.68206626,1.35130561,0.14642674,-0.2097946,0.01362089,0.32138858,-0.01271186,0.06094421,-0.13996764,0.04327375,-0.05951307,-0.00383509,0.33108758,0.47794649,0.13405088,NaN,0.12139504
603322,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
000514,3.3487134,-0.14588859,-0.30697563,0.2133747,0.17045455,-0.09223301,0.54812834,-0.02072539,0.0670194,0.06942149,-0.32457496,-0.07322654,-0.00246914,-0.15594059,-0.09970674,-0.08143322,-0.27659574,-0.30392157,0.42253521,NaN,-0.05810398,1.84293831,0.23240542,-0.28645894,-0.44967532,1.42477876,0.4136253,-0.3605852,0.0551817,-0.13903061,-0.32740741,0.02422907,-0.14688172,-0.06352407,0.01453567,0.31042717,0.28973476,0.65368917,-0.10860072,NaN,0.21233859
002132,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.19582245,-0.13209607,-0.62578616,0.95798319,0.50214592,-0.15685714,1.72992206,0.06144489,-0.42123728,-0.29783795,-0.20892086,-0.13386686,-0.12137757,0.12810707,0.73728814,0.29268293,-0.13207547,-0.08913043,0.47494033
000880,NaN,NaN,NaN,NaN,-0.2092511,-0.38022284,0.40224719,0.39262821,0.1438435,0.05734406,-0.42911513,0.16433333,-0.01646149,-0.12952991,-0.34542719,0.07841635,-0.24822359,-0.23377442,-0.23149671,4.87158909,NaN,NaN,-0.08959653,0.37004405,-0.71897106,1.08237986,0.71208791,-0.09756098,0.19630156,0.22235434,-0.33171206,-0.15815138,-0.34684879,0.07888815,-0.11299227,0.15076072,0.578125,0.22696116,0.01738051,-0.13361806,0.11408451
002558,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.11111111,-0.14393939,-0.00442478,0.03851852,0.11269615,-0.04102564,0.55213904,NaN,NaN,1.01230605,0.78622707
600421,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.42259084,-0.12120383,0.24159402,-0.05717151,2.18882979,-0.31943286,NaN,NaN,1.82631579,0.68715084,-0.36534216,0.1026087,0.05205047,-0.0029985,-0.31879699,0.09713024,0.18913481,0.07783418,0.23547881,0.03049555,NaN,-0.09028961,0.09051186,0.3485976
002738,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.04137664,-0.314643,0.71100647
002599,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.30478955,-0.12421712,0.01787843,0.28454333,0.30419325,0.22122038,0.91712454,0.10520659,-0.26018368,0.49919673
600759,NaN,0.09476309,0.25056948,0.12021858,-0.24065041,-0.35974304,0.05685619,NaN,0.64428571,-0.11185925,NaN,NaN,NaN,NaN,-0.34059474,0.0487677,-0.5,-0.19,0.01234568,-0.07317073,0.35526316,0.13592233,NaN,NaN,-0.6278839,0.878,0.61625843,-0.08851307,0.04578313,0.00691244,0.46681922,-0.26833073,-0.28144989,-0.04747774,0.21183801,NaN,0.00966184,0.715311,-0.39818689,NaN,0.05977584
000656,NaN,NaN,-0.28104839,0.67134044,0.02684564,-0.27777778,0.04524887,0.31601732,0.15789474,0.23863636,-0.4059633,-0.06177606,-0.04938272,NaN,-0.33870968,0.04085366,-0.36145284,-0.40825688,0.28372093,0.41304348,NaN,2.31147541,NaN,NaN,NaN,0.96666667,NaN,-0.50630631,0.07664234,0.51525424,-0.23713647,0.24926686,-0.21361502,0.17910448,-0.26582278,-0.16517241,0.81990913,0.72741716,-0.21534621,-0.40555928,0.42816901
601989,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.26559865,-0.09113924,-0.15598886,-0.27913844,0.03036145,0.29981291,-0.19359482,0.35095939,1.39388935,-0.24732666,-0.46379468,0.15042735
300082,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.10140845,-0.21003135,-0.37830688,-0.00425532,0.02777778,0.09147609,0.00609524,0.3159788,0.54610847,-0.30008374,-0.26216432,0.53873874
000069,NaN,NaN,NaN,0.00434783,0.66233766,-0.359375,0.21341463,0.18257956,0.41501416,0.17517518,-0.11584327,-0.01734104,0.05392157,0.06976744,-0.02,0.10026619,0.0483871,0.21538462,0.26582278,0.275,0.38039216,0.83522727,1.11919505,-0.5376187,-0.48973144,1.12074303,0.20729927,-0.4210399,-0.01399332,0.25672527,-0.16939154,0.09375,0.00742115,0.08655617,-0.09661017,-0.15196998,0.29646018,0.6774744,-0.12716175,-0.25058275,0.09175739
002795,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.71005615
603203,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
600241,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.30531997,-0.03329634,-0.13892078,-0.15333333,-0.35905512,0.20638821,-0.23217923,-0.26259947,NaN,0.43478261,-0.27474747,1.69011142,-0.30520321,0.01527571,-0.49724771,0.88686131,0.55125725,-0.26970075,0.55898924,-0.05300624,-0.2408928,-0.07525899,-0.09884679,0.19378428,0.03981623,NaN,0.41013325,NaN,-0.14679422,-0.10611123,0.45705267
601808,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.2642661,-0.60887599,0.62354189,-0.02808622,-0.20026882,0.61596639,-0.07852314,-0.15406321,0.11741161,-0.12238806,0.00408163,0.49593496,-0.28197464,0.11265296,0.43599773,-0.31222613,-0.29916198,0.04013104
002793,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.81593881
601968,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.42886317,0.27056019
600166,NaN,NaN,NaN,NaN,NaN,-0.2226614,0.81186441,0.05332086,-0.13499112,0.03285421,-0.36580517,0.14420063,-0.05479452,0.66666667,0.00869565,-0.09568966,-0.22592946,-0.35837438,-0.29942418,0.22191781,NaN,2.90836013,-0.03825586,-0.0320787,-0.64250994,2.46353523,0.69914347,-0.1747532,0.3410537,-0.14367053,-0.19858156,0.03705752,-0.28,0.21481481,-0.27743902,0.03797468,0.20325203,0.36148649,-0.15632754,-0.27147059,0.24747679
603667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
000037,0.93630573,0.34539474,0.49633252,-0.0377451,-0.12820513,-0.21562135,0.1407996,0.56791467,0.21782591,0.39683083,-0.20925488,0.04345134,-0.13847676,0.36854191,-0.07802013,0.16833485,-0.14018692,-0.34782609,-0.26388889,-0.12641509,-0.13606911,1.3075,-0.17551463,-0.06438896,-0.61797753,0.76470588,0.53125,-0.15102041,NaN,0.06498195,-0.19152542,-0.11949686,0.12857143,NaN,-0.16233766,0.17054264,NaN,0.81280788,-0.03351449,0.05342081,0.05604982
000637,NaN,NaN,-0.21356784,0.00958466,-0.09493671,-0.28321678,0.27804878,0.41603053,0.38544474,0.35797665,-0.07449857,0.08188854,-0.00915725,-0.1065704,0.00614191,-0.01526104,-0.10277325,-0.08181818,-0.10693069,-0.13658537,0.75526451,1.30548647,-0.34807717,NaN,-0.60559441,0.82978723,0.59108527,-0.21680877,0.16640747,0.24266667,-0.37982833,-0.18598616,NaN,0.18838962,0.12282762,-0.04413303,0.60612691,0.3119891,-0.2305296,-0.17989204,0.31643903
600606,-0.13922942,0.37843337,0.19409594,0.66872682,0.01481481,-0.19708029,0.62272727,1.54509804,-0.13570328,-0.1615943,-0.26716282,-0.10362694,-0.13086705,-0.18222932,-0.23812622,0.20836892,-0.22261484,-0.21590909,0.07478261,NaN,0.25952986,1.33568726,-0.16315733,-0.26967742,-0.48763251,1.51034483,0.09615385,-0.28696742,0.08611599,NaN,-0.24127466,0.6608,-0.36620906,0.12293369,-0.04957699,NaN,0.17862352,2.93260576,-0.50997053,-0.34726763,-0.17799642
002146,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.23646049,NaN,1.66336634,0.80297398,-0.39917526,0.29890185,0.21875826,-0.27834381,0.53499549,-0.0704501,0.34105263,-0.19152276,-0.04485437,0.05529579,0.91889809,-0.06545528,-0.31088194,0.32034295
000779,NaN,NaN,NaN,0.04132104,-0.02124207,-0.22984175,0.17377691,0.57885962,0.10031679,0.03934741,-0.28531856,-0.02312661,-0.17100913,0.13353542,-0.23434201,0.17095588,0.16954474,-0.68456376,0.09361702,-0.12451362,0.36888889,2.00649351,-0.23758099,-0.16997167,-0.42320819,0.56804734,0.36792453,0.14482759,0.05903614,0.37428896,0.33940397,-0.29542645,-0.33333333,0.13815789,0.02543353,-0.09131905,0.23200993,1.10574018,-0.28550933,NaN,-0.00244499
002353,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.62783138,0.02628358,0.1364635,0.14360674,0.10393625,0.85247408,0.20464314,-0.12031682,-0.24582126,0.1001773,-0.29170024,-0.27497156,-0.02819185
300159,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0047619,-0.21800948,-0.12727273,0.36111111,-0.05357143,-0.00458221,0.7904143,2.31412583,-0.21731392,-0.18838552,0.16954023
601600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.01893333,-0.3958526,-0.69785746,0.62373372,0.37611408,-0.32512953,0.00479846,-0.02387775,-0.19373777,-0.18446602,-0.26339286,-0.18181818,-0.0691358,-0.17506631,0.30868167,1.12285012,-0.38425926,-0.27443609,0.09585492
002464,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.25,-0.08774584,NaN,-0.12356034,0.0894158,-0.15025567,0.14010184,0.19772635,0.00282486,NaN,0.21031286,0.19036221
600694,0.42413793,0.86198547,-0.17555267,-0.02996845,-0.06504065,-0.21391304,0.08628319,0.12423625,0.43478261,0.02651515,-0.2300123,0.07507987,0.00148588,-0.04005935,-0.17774343,0.46240602,0.03727506,0.2094176,0.40778689,1.29912664,-0.14941437,NaN,-0.07844047,0.04054394,-0.66577928,0.78928313,0.58437879,-0.03507024,0.29295603,-0.19795676,-0.08612636,-0.15114103,-0.05001645,0.186699,NaN,0.0013476,0.27683661,0.76250853,-0.35115645,0.0238276,0.17000715
000546,1.35862069,0.49122807,-0.43823529,0.46596859,-0.03571429,-0.22222222,0.07936508,-0.11617647,0.46921797,-0.200453,NaN,NaN,NaN,0.05090909,-0.29065744,0.13902439,-0.36830835,-0.45762712,0.43125,0.07423581,0.1097561,3.48717949,-0.34122449,-0.19083024,NaN,1.58865248,1.10684932,0.00195059,-0.01362751,-0.16381579,-0.15263572,-0.24233983,-0.1372549,-0.15056818,0.09531773,NaN,0.392,0.24712644,0.08294931,-0.25106383,0.37272727
600831,0.04504505,0.23275862,0.44755245,-0.10869565,-0.05907859,0.21082949,0.01236917,0.76691729,0.13297872,-0.12441315,0.55764075,-0.07538726,-0.20960536,0.41851154,-0.00597709,-0.12978119,-0.34165067,-0.3148688,0.16595745,0.80291971,NaN,0.55459272,0.23857302,-0.26822682,NaN,0.58806818,0.19141324,0.22672673,0.28518972,0.18380952,-0.0458568,-0.24114671,-0.24577778,0.11549794,0.03248811,0.02072141,0.12656642,1.09232481,-0.19883041,-0.23092236,0.25280414
600787,NaN,NaN,-0.22807018,1.0,0.19318182,0.11428571,1.56410256,0.04333333,-0.01916933,-0.12703583,-0.2761194,0.04123711,-0.15841584,-0.10588235,-0.01973684,0.46979866,-0.11872146,NaN,0.21830986,0.27745665,0.28506787,1.32394366,-0.1969697,-0.20377358,-0.52606635,0.855,0.25336927,-0.19569892,NaN,0.25974026,-0.00618557,0.06224066,-0.4140625,0.09666667,0.44680851,0.32794118,0.35231767,0.5240992,-0.14299969,-0.35960591,0.17762238
600608,0.21192053,0.54098361,-0.15957447,0.32067511,-0.11182109,-0.10431655,0.42971888,0.99634831,0.20585338,0.06114352,-0.32153068,0.05510535,-0.16129032,0.31135531,-0.3603352,0.41921397,-0.08153846,-0.40871022,-0.24645892,0.0,-0.04887218,NaN,-0.10487805,-0.35422343,-0.60337553,1.21808511,0.65707434,-0.24602026,0.08445298,0.41769912,-0.27715356,0.04663212,NaN,0.23541247,0.08957655,-0.07025411,0.25884244,0.35759898,-0.03198495,-0.1516035,0.604811
600381,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.25471698,-0.08691983,-0.13539741,-0.06680919,-0.27434135,0.38121547,-0.24,-0.19548872,-0.18691589,-0.12643678,0.18421053,NaN,0.06402439,-0.00229226,-0.65020103,NaN,0.25170557,-0.32874355,0.27350427,0.36241611,0.04679803,0.2,-0.15882353,-0.48484848,6.95927602,NaN,NaN,0.59453303,-0.36542857,-0.35119316,NaN
002130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.12095032,-0.0027027,-0.6504065,1.67512333,0.56559536,-0.07656066,0.9826895,-0.21551328,-0.02296157,-0.0911271,-0.16754617,0.04278922,-0.08966565,0.48580968,0.51460674,0.78560831,-0.02908184,-0.40308087,0.09247312
002163,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.11710887,-0.54576857,2.18174905,0.16897706,0.20752402,NaN,0.12411168,-0.31508241,-0.20553816,-0.28423237,0.46086957,-0.19444444,-0.27339901,1.08813559,0.75,-0.07235622,-0.358,0.36292835
002758,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.06606607,0.2611647
000703,NaN,NaN,-0.0372807,0.11845103,-0.0305499,-0.24369748,0.05555556,0.19184211,0.26010157,0.03539513,-0.32915891,-0.00857719,-0.21374046,-0.16828479,-0.23735409,0.16326531,-0.25438596,-0.36470588,-0.01851852,0.21698113,0.02325581,NaN,0.39423077,-0.43810345,-0.63853943,1.18590832,0.79728155,0.63439931,0.81530936,0.65115432,-0.1219566,-0.08122771,-0.45489338,-0.19157472,-0.05334988,-0.16906946,0.13564669,0.97916667,-0.29473684,0.00199005,0.27209533
002559,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.10539523,-0.19887798,-0.18312325,-0.05572225,0.27507944,NaN,0.59908537,NaN,-0.06042461,-0.19177289,0.06523297
000708,NaN,NaN,-0.24333756,-0.17344514,-0.31839702,-0.01041925,0.16771121,-0.11764706,0.34306569,0.04528986,-0.23743501,0.12727273,-0.14717742,0.06619385,-0.07982262,0.5253012,-0.18957346,-0.47758285,0.14179104,NaN,-0.04025424,1.55408389,0.019879,-0.16694915,-0.61749746,0.71010638,0.54276827,0.03629032,0.27237354,0.12767584,-0.26847458,-0.14921223,-0.32788671,-0.00972447,-0.12765957,0.01876173,0.63720074,0.39032621,NaN,-0.05748837,0.24161074
000402,NaN,-0.09322034,-0.13395639,0.29496403,-0.05555556,0.0,0.94117647,0.75757576,0.10344828,0.0,-0.125,0.11607143,-0.056,0.25423729,-0.22972973,0.44561404,-0.04793689,0.28935628,0.06277805,0.38139535,0.24579125,1.08378378,0.59533074,-0.38130081,-0.30617608,0.38068182,0.26748971,-0.37554113,-0.04159445,0.15370705,-0.13636364,0.04537205,-0.11979167,0.01972387,-0.13152805,0.19020045,0.14427395,1.09403107,-0.27176884,0.02520107,0.18723849
601919,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.36785329,-0.70648464,0.45813953,0.25119617,-0.28808158,-0.11906893,-0.06504065,-0.29456522,-0.2357473,-0.1733871,-0.2,-0.07317073,0.02960526,0.58146965,1.66262626,-0.16009105,NaN,0.13733075
600438,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.01010101,-0.05102041,0.19354839,0.77207207,0.11896289,2.1949114,-0.28768487,0.81513276,-0.69313682,0.62437276,0.06443071,-0.1115257,0.02286514,-0.10675182,-0.22599591,-0.22137908,0.1059322,0.08429119,0.17667845,0.21021021,0.13076923,0.55233706,-0.06304778,-0.04496077,-0.00631912
600266,NaN,NaN,NaN,NaN,NaN,NaN,0.45311453,0.13159714,0.28309572,0.20793651,-0.22996058,0.14351536,-0.07088494,-0.2030196,-0.04474002,0.11898734,-0.33050528,-0.06561532,-0.05515371,0.02200957,0.64044944,1.39554795,0.36406957,-0.40820961,-0.62603306,1.17258616,0.52191814,NaN,0.14972527,0.29390681,-0.20406279,0.20197216,-0.20557861,0.03073746,-0.08569071,-0.02152894,0.63109354,0.68497577,-0.25551294,-0.30199614,0.24354244
002213,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.53963887,0.66230855,0.28382022,0.54594784,NaN,0.00142542,-0.26418049,-0.12854241,-0.32519423,0.02631579,0.24679487,0.30848329,0.13555992,0.73269896,-0.12730904,0.04290618,0.43719144
002818,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
600967,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.4057608,0.38672287,0.04711246,0.03846154,1.55276031,-0.14919244,0.06338481,-0.42087746,0.3908046,0.20773854,-0.02177294,0.26422893,0.03571429,0.17629917,0.06523534,-0.14341085,0.3959276,0.27228525,0.36305732,0.34392523,0.30945758,NaN,-0.56584723,0.32355915
300340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.02948328,-0.33008562,0.08417805,0.39566396,0.77087379,-0.23684211,0.4608477,0.50676174
002660,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.23106547,0.30884808,-0.24744898,0.35542373,0.32837314,NaN,NaN,-0.15410862,0.38655462
000063,NaN,NaN,NaN,NaN,0.22706935,-0.18292312,0.14540721,0.09448052,0.58380303,-0.08765686,-0.31184562,0.02923628,-0.28405797,0.21862348,0.00664452,0.57854785,0.2968848,-0.15734322,0.25521332,NaN,0.39351852,0.15836102,0.10038241,0.40060817,-0.63699522,1.05980861,0.47121288,-0.16657269,0.1014885,0.08230958,-0.15607264,-0.11835911,-0.47444699,0.51523948,0.12452107,-0.10843271,0.1559186,1.18125465,-0.31457694,-0.27414451,0.25209444
300534,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
000417,NaN,0.59964727,-0.27673649,-0.05487805,-0.0483871,-0.08474576,0.28703704,0.33021583,0.14115738,0.0535545,NaN,0.07438017,-0.20710059,-0.08955224,-0.2295082,0.30851064,-0.20325203,-0.21428571,NaN,0.07472527,0.57770961,1.67854828,0.03363174,0.11423221,-0.37815126,0.5472973,0.78820961,0.03663004,0.41460542,-0.03996669,-0.04076323,-0.21066908,-0.31844215,0.01008403,-0.09983361,-0.01478743,0.19962477,0.72599312,-0.12096774,-0.24028451,0.22116689
600178,NaN,NaN,NaN,NaN,NaN,-0.18319559,0.08431703,0.04121306,0.27826736,0.15634494,-0.3047696,0.19912791,-0.16606061,0.05959302,-0.29080933,0.15087041,-0.28571429,-0.18117647,0.10344828,0.30729167,-0.19123506,1.70689655,-0.16469518,-0.01742919,-0.58536585,1.80213904,0.54484733,-0.23841878,0.01216545,-0.1786859,-0.24487805,-0.06459948,-0.25966851,0.11380597,-0.05025126,-0.335097,0.71618037,0.57805255,0.09696376,-0.29553571,0.53231939
600503,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.24156206,-0.4979772,0.02234432,-0.52203511,-0.31109445,0.24265506,0.28721541,0.14965986,2.17159763,-0.13432836,NaN,NaN,1.01727862,0.43982869,-0.36362284,0.20051414,1.45104146,-0.20562306,-0.40311938,-0.17755444,0.21588595,-0.25795645,-0.14221219,0.48947368,1.08480565,0.16694915,-0.43427741,0.26444159
002811,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
300121,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.07296849,0.03041145,-0.32013889,-0.03804903,0.15157951,0.13877363,0.46659919,0.37667357,0.366152,NaN,-0.08843074,0.73925234
002716,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.24904215,-0.04601227,NaN,0.26496927,0.7983065
002127,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.23278689,-0.06410256,-0.53881279,1.15841584,0.40366972,-0.06862745,0.70877193,0.09650924,-0.34644195,-0.27965616,-0.25974543,-0.03224073,0.88895058,-0.09758965,0.54723127,0.18526316,NaN,0.06861756,NaN
